input shapes: (-1, 20, 10, 1) (1, 46) 
 [height_sum, hole_sum, combo, is_hold, 6 * 7 type] -> length = 43 
outer =   53 | pre-training avg score = 1895.100 | loss =  203.240 | mse =  203.240 | dataset size =   72225 | new dataset size =   12044 | time elapsed:  206.4 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   54 | pre-training avg score = 2425.100 | loss =  204.890 | mse =  204.890 | dataset size =   72199 | new dataset size =   12034 | time elapsed:  207.5 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   55 | pre-training avg score = 4140.100 | loss =  230.154 | mse =  230.154 | dataset size =   72208 | new dataset size =   12035 | time elapsed:  206.1 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   56 | pre-training avg score = 2380.100 | loss =  233.073 | mse =  233.073 | dataset size =   72206 | new dataset size =   12031 | time elapsed:  209.7 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   57 | pre-training avg score = 5250.100 | loss =  216.783 | mse =  216.783 | dataset size =   72202 | new dataset size =   12034 | time elapsed:  207.7 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   58 | pre-training avg score = 5900.100 | loss =  214.280 | mse =  214.280 | dataset size =   72193 | new dataset size =   12031 | time elapsed:  209.8 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   59 | pre-training avg score = 2565.100 | loss =  206.811 | mse =  206.811 | dataset size =   72210 | new dataset size =   12038 | time elapsed:  211.1 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   60 | pre-training avg score = 4390.100 | loss =  224.008 | mse =  224.008 | dataset size =   72196 | new dataset size =   12031 | time elapsed:  209.2 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   61 | pre-training avg score = 6300.100 | loss =  208.039 | mse =  208.039 | dataset size =   72208 | new dataset size =   12036 | time elapsed:  211.8 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   62 | pre-training avg score = 2600.100 | loss =  205.676 | mse =  205.676 | dataset size =   72240 | new dataset size =   12045 | time elapsed:  210.1 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   63 | pre-training avg score = 5260.100 | loss =  192.099 | mse =  192.099 | dataset size =   72229 | new dataset size =   12039 | time elapsed:  212.4 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   64 | pre-training avg score = 4650.100 | loss =  200.220 | mse =  200.220 | dataset size =   72225 | new dataset size =   12035 | time elapsed:  217.7 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   65 | pre-training avg score = 2735.100 | loss =  240.025 | mse =  240.025 | dataset size =   72233 | new dataset size =   12038 | time elapsed:  225.5 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   66 | pre-training avg score = 4780.100 | loss =  223.218 | mse =  223.218 | dataset size =   72181 | new dataset size =   12023 | time elapsed:  223.3 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   67 | pre-training avg score = 2750.100 | loss =  239.946 | mse =  239.946 | dataset size =   72222 | new dataset size =   12042 | time elapsed:  221.7 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   68 | pre-training avg score = 5290.100 | loss =  205.988 | mse =  205.988 | dataset size =   72190 | new dataset size =   12029 | time elapsed:  226.8 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
outer =   69 | pre-training avg score = 2920.100 | loss =  202.935 | mse =  202.935 | dataset size =   72208 | new dataset size =   12038 | time elapsed:  227.0 sec | coef = [1.0, 1.0, 1.0, 1.0] | penalty =    -500 | gamma =  0.950 | search best/rd = 6, 6 |
